,tweetid,user,content,date,lang,sentiment
90,779085697554579456,1210658521,@malarodriguez saludos desde Costa Rica mala...ya q siempre te escribo y nunca me respondes Igual nunca me canso de escucharte.. Besos,Thu Sep 22 22:31:19 +0000 2016,es,NEU
91,778795757985865730,131203727,@SanzZeriTica El Chavo no estaba triste,Thu Sep 22 03:19:12 +0000 2016,es,P
92,779475155022123008,409492225,@Varce_c que triste es la realidad,Sat Sep 24 00:18:53 +0000 2016,es,N
93,779505704000364544,713600676,"@Calikhaug @PilarAcuna Muy bueno Chiquilla: No hay que tirar piedras al techo del vecino si el tuyo es de cristal. Feliz Noche, Pili.",Sat Sep 24 02:20:17 +0000 2016,es,P
94,778686044405321728,761015519646363648,Nada más bonito que ir en bus lleno y que alguien comience a toser como si se le fuera a salir un pulmón,Wed Sep 21 20:03:14 +0000 2016,es,N
95,777260686258819072,37989014,@atrejoscr se ve fea en general,Sat Sep 17 21:39:23 +0000 2016,es,N
96,778387007831552000,50489263,"@GaboJimenex jajaja. Yo me pegué el susto de la vida, y luego la espera por meterlo al taller de iCon. Pero ya está vivo.",Wed Sep 21 00:14:59 +0000 2016,es,NEU
97,778399423256592384,69747215,"@dimar1712 tan linda Diana, muchas gracias vamos a ver cómo me acomodo ahora con trabajo nuevo, cuesta un montón yo te apoyo desde acá!",Wed Sep 21 01:04:19 +0000 2016,es,NEU
98,778399123007569920,108429729,"@GrupoPandora y son 30...30 años de acompañarnos,30 es mi edad y he crecido de la mano con ustedes MIL GRACIAS, atte: Ale",Wed Sep 21 01:03:07 +0000 2016,es,P
99,779322857750827008,14628107,@AleeSeke ooops cierto. Me mata @raqueabr02,Fri Sep 23 14:13:43 +0000 2016,es,N
100,779181319024619520,185029933,Nota Personal: No ver videos de noche sobre youtubers comiendo no ver videos de noche sobre youtubers comiendo no ver videos de noche,Fri Sep 23 04:51:17 +0000 2016,es,N
101,779173176357982208,179764543,"Cosas q debemos usar para simplificar nuestra vida: el cerebro, sentido común, una sonrisa y eliminar a quién no nos interesa. Simple",Fri Sep 23 04:18:56 +0000 2016,es,P
102,779167291774685184,66905516,"UNAM, mil gracias por todo, te prometo en los siguientes 3 años titularme, aunque me haya costado 13 llegar hasta donde estoy hoy",Fri Sep 23 03:55:33 +0000 2016,es,P
103,783372962971971585,108429729,"rajado, cuando pasan 16 años te das cuenta que unas cosas cambian si..otras se mantienen para dar tranquilidad en los dias libres",Tue Oct 04 18:27:23 +0000 2016,es,NEU
104,783221220649172992,108429729,"@Starbucks_CT Hola , queria preguntarte si el nuevo cafe Chiapas, es el mismo shade grown porque voy a hacer degustacion pronto ...",Tue Oct 04 08:24:25 +0000 2016,es,NONE
105,784013195321061376,138940047,"@jkriptos @lmongeb Jajajajajajaja! No, soy la que consume no la que las produce. Saludos Jason que disfrute ese súper viaje.",Thu Oct 06 12:51:26 +0000 2016,es,P
106,783173947051216896,415261324,"Mi mamá adoptó una gata que dejaron botada al frente de la casa, si alguien necesita gatos me escriben, tengo 4",Tue Oct 04 05:16:34 +0000 2016,es,NONE
107,784856579795513344,109712748,"@rafa514x será que un ""entreno"" es un entrenamiento ""artesanal""? Digo, como ahora todo es ""artesanal""...",Sat Oct 08 20:42:45 +0000 2016,es,N
108,784796015702441984,104178963,@ushcala Esa es otra buena idea. Aunque la dinámica de él a sus 9 y la mía esa misma edad es muy distinta.,Sat Oct 08 16:42:05 +0000 2016,es,P
109,784254527365013504,463200546,"La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban",Fri Oct 07 04:50:24 +0000 2016,es,N
110,785140294119485440,3395133927,"@xylefTheBarber de comics y de humor negro no y estaré tiempo fuera de youtube, si logro volver es con una idea diferente y cool",Sun Oct 09 15:30:07 +0000 2016,es,NEU
111,785015004647030784,3395133927,@D4rkusPl4y ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda,Sun Oct 09 07:12:16 +0000 2016,es,N
112,780613787376242703,736719201314836481,@andreareyes6767 hola odiosa me hace falta,Tue Sep 27 03:43:24 +0000 2016,es,N
113,779847537574318080,2964682618,Ocupo que den un secret passcode para que las beliebers compren las entradas antes y después las que sobran las ponen a la venta normal,Sun Sep 25 00:58:36 +0000 2016,es,NONE
114,779562872791851008,736719201314836481,Me siento triste y solo,Sat Sep 24 06:07:27 +0000 2016,es,N
115,781273986554486784,763016797,"Si por aca hay algún chico o una chica mayor de 18 que busca empleo para temporada navideña en tienda, que me ponga un Dm",Wed Sep 28 23:26:48 +0000 2016,es,NONE
116,781301714188054528,50489263,"@sancarlena77 JAJAJA. Por cierto, hasta ahorita me percato del username. Y yo preguntando dónde vive. Soy un imbécil. Perdón.",Thu Sep 29 01:16:59 +0000 2016,es,N
117,779569425573818369,3301765338,"Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión",Sat Sep 24 06:33:29 +0000 2016,es,NEU
118,780895754730676224,214714529,No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena,Tue Sep 27 22:23:50 +0000 2016,es,N
119,779921033184903168,256561076,@diegodelagos Ayer la gente de mi FB se portó mejor que la de mi TL de TW en relación con el tema de los himnos...,Sun Sep 25 05:50:39 +0000 2016,es,NEU
120,780481040225796097,948558000,Bienvenida a los juegos mentales,Mon Sep 26 18:55:55 +0000 2016,es,P
121,779685439451992064,590647530,Quiero cambiar de posición el cuarto pero soy tan indecisa que si después no me gusta me voy a sentir mal por una semana,Sat Sep 24 14:14:29 +0000 2016,es,N
122,779695637948272640,118937268,@WancitoCubero horrible muy buena pero devastadora,Sat Sep 24 14:55:00 +0000 2016,es,NEU
123,779693903645593600,118937268,"No son ni las 9am y aquí estoy a moco tendido, llorando con una pelicula con Cameron Díaz que se le muere la hija",Sat Sep 24 14:48:07 +0000 2016,es,N
124,780014158708215808,116547951,"Todos queríamos ver las 2 ticas juntas en la final pero así es esto , ahora le toca a lei q avanza a la final #VISSLAISAworldjuniors",Sun Sep 25 12:00:42 +0000 2016,es,N
125,777721329344655360,161567591,@tatisalvaradop Mañana si me duermo en la oficina le cuento para que se sienta culpable *busca el cofal y las pantuflas* Bonita noche,Mon Sep 19 04:09:48 +0000 2016,es,NEU
126,777704983705690112,48476103,"Misión cumplida del fin de semana, fastidiar a Mario, en broma verdad, hola feo",Mon Sep 19 03:04:51 +0000 2016,es,NONE
127,777676192807649280,2774677761,@luisdbatallar esa tabla es muy reveladora,Mon Sep 19 01:10:27 +0000 2016,es,NONE
128,783043022220951552,2869395974,Que cargados de odio están tengan se escuchen música abracen salgan de vez en cuando con los suyos y vera como se le quita,Mon Oct 03 20:36:19 +0000 2016,es,N
129,782363108945920000,90819048,@FilarmonicaCR ¡Gracias! P.D. Sigan adelante con sus maravillosos trabajos. Quizá algún día un tributo a Soda Stereo jeje,Sat Oct 01 23:34:35 +0000 2016,es,P
130,782096477183148032,90819048,"En ""X"" gimnasio me iban a cobrar como 330mil colones en un año. No me matriculé y estoy haciendo las matemáticas para el siguiente viaje",Sat Oct 01 05:55:05 +0000 2016,es,NONE
131,781528328712880128,66905516,"@BurodeCreditoMX por curiosidad intenté en 5 bancos distintos y en todos declinado, pero mi reporte está en verde y mi score también",Thu Sep 29 16:17:28 +0000 2016,es,NONE
132,782939496413212672,161567591,"Mi consejo de hoy es: Si quieres que esa persona tan especial para ti nunca te olvide, pídele dinero prestado y nunca se lo pagues",Mon Oct 03 13:44:56 +0000 2016,es,NEU
133,782803573864148992,736719201314836481,"Soy la peor basura del mundo porque, justo hoy Andrea tenía que verme con otra mujer, que mal me sentí.",Mon Oct 03 04:44:50 +0000 2016,es,N
134,782579699125932032,19854898,Me acosté súper tarde ayer (para mis horarios normales) y ahora no puedo seguir durmiendo porque no aguanto el calor de estas horas,Sun Oct 02 13:55:14 +0000 2016,es,N
135,777267152197918720,919987058,"@titabobra Si llegamos , únicamente pedimos un poquito más de tiempo de lo normal y los tel: 2225-3080 / 8827-1559 .",Sat Sep 17 22:05:04 +0000 2016,es,NONE
136,781367360418553856,415261324,"Lo mejor que puedo hacer hoy es dormir porque estoy a punto de llorar, no fue mi día en serio.",Thu Sep 29 05:37:50 +0000 2016,es,N
137,775421246758539266,78735781,@uiGitsu siempre se aprende algo nuevo,Mon Sep 12 19:50:06 +0000 2016,es,P
138,775418253942267904,101928367,¿Será normal este odio-amor con mi hermana? Ni siquiera me respeta Me mandó a lavarme el culo al río lagarto.,Mon Sep 12 19:38:12 +0000 2016,es,N
139,775331950290542594,763016797,"Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos",Mon Sep 12 13:55:16 +0000 2016,es,P
140,775389008545325059,228287652,Bonito cuando pasan a fumigar,Mon Sep 12 17:42:00 +0000 2016,es,N
141,776434082154582016,299901787,Ya está listo el puente peatonal por mi casa...ya no tendré que dejar de jugarme la vida cuando voy al auto o al cajero,Thu Sep 15 14:54:45 +0000 2016,es,P
142,776158675476090880,1055839520,@FranzUgarte @UnAutenticoCule asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani,Wed Sep 14 20:40:23 +0000 2016,es,P
143,776807812076703744,1740507876,Que rico que es dormir,Fri Sep 16 15:39:49 +0000 2016,es,P
144,776197117253607424,358137563,"@H_E_Y ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.",Wed Sep 14 23:13:08 +0000 2016,es,NEU
145,775584603893411840,590647530,Yo le escribo a la gente a la hora que sea porque mi ansiedad no me permite esperar a una hora prudente,Tue Sep 13 06:39:13 +0000 2016,es,N
146,775223394996486144,90819048,@eliana_gab Lunes: Muerta estudiando Fisiología Animal (como ahorita) Puedo sábado o domingo ¿Pa' qué le soy buena?,Mon Sep 12 06:43:54 +0000 2016,es,N
147,776589176934281216,761015519646363648,"Mis tenis fueron las primeras en ser compradas y no han llegado todo el mundo con tenis nuevas y yo aquí, zad.",Fri Sep 16 01:11:02 +0000 2016,es,N
148,776614618269573120,101928367,"@Frimiralles que delicia, si estuviera más cerca fijo le llego con el tupper. Pero 200 km me separan de su pozol",Fri Sep 16 02:52:08 +0000 2016,es,P
149,778376416530432000,108429729,"@ang_qs_flp mi corazón despertó! mis pasos siguen lo que dicta tu voz, mi sueño siempre va ligado a tu amor",Tue Sep 20 23:32:53 +0000 2016,es,P
150,778291153074401280,559938616,"Esta ceniza me tiene mala ya. Ando con alegría y me arden los ojos, no puedo usar lentes de contacto.",Tue Sep 20 17:54:05 +0000 2016,es,N
151,786728406633156608,1315605374,"Mañana tengo examen de química e inglés, y aquí estoy acostada, con el celular, conciente de que no se ni que temas me entran",Fri Oct 14 00:40:43 +0000 2016,es,N
152,788748085761417216,37989014,"@me_mata la historia de tantas en todos los países Latinoamericanos Una mierda nuestra seguridad y ese maldito concepto de ""macho""",Wed Oct 19 14:26:12 +0000 2016,es,N
153,788735032336592896,1276685917,Buenos días @luisguillermosr. Hace una hora y media salí de Cartago y apenas estoy en Zapote. La gasolina está cara y con presas no rinde,Wed Oct 19 13:34:20 +0000 2016,es,N
154,788164692376256512,133805341,@DCBlancoQ o ya lo está hola,Mon Oct 17 23:48:00 +0000 2016,es,NONE
155,787738825552334849,935563765,"Entre lo positivo, está el hecho de que no tendré esas responsabilidades extra que adquiría sí yo quedaba electo. Pero mae yo quería",Sun Oct 16 19:35:46 +0000 2016,es,NEU
156,787499227681140736,137067751,"Aunque el día no empezó de la mejor manera, queda en uno decidir que tipo de día se quiere vivir.",Sun Oct 16 03:43:41 +0000 2016,es,NEU
157,788950273771253760,2774677761,"Independientemente del resultado, me queda claro que Tigres va a en la próxima fase de la CLC",Thu Oct 20 03:49:37 +0000 2016,es,NONE
