,tweetid,user,content,date,lang,sentiment
26,765045217237962753,2860685698,Mi mamá odia que deje a Lola libre cerca de sus cosas y hoy la cagué y se comió el cargador de su laptop Ya balí berga,Mon Aug 15 04:39:28 +0000 2016,es,N
27,764949329861836800,71037183,"La gente coreando en Río ""ole ole ole ole, delpo! Delpo!"" Eres local @delpotrojuan, saca ventaja de eso y da lo mejor. Pero ojalá pierdas",Sun Aug 14 22:18:26 +0000 2016,es,NEU
28,763176369127825408,555472635,#postrecito para endulzarme un poquito,Wed Aug 10 00:53:20 +0000 2016,es,P
29,763190413507395584,599653674,"La vida te va a poner donde debas estar, porque en últimas todo aquello que fue, ya es. Y lo que ha de ser, fue ya",Wed Aug 10 01:49:08 +0000 2016,es,NEU
30,765276961270820864,629453607,"@Trovack somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días",Mon Aug 15 20:00:20 +0000 2016,es,NONE
31,765214517403975680,629453607,"Que haya una planta de tamarindo afuera de la que posiblemente va a ser la casa en la que vivas de vez en cuando, es una buena señal",Mon Aug 15 15:52:12 +0000 2016,es,P
32,765149098991288320,599653674,"Empieza la semana con la ilusión de saber que va a ser mágica, llena de momentos felices, sonrisas, miradas y mucho amor. Que así sea",Mon Aug 15 11:32:15 +0000 2016,es,NONE
33,764608480284143617,1002719012,Todo estaba bien hasta que me desilusionaron .....................me siento herida .......................que dolor ...... .....,Sat Aug 13 23:44:02 +0000 2016,es,N
34,765403081878204416,2836599447,"Sean las cuentas de Mc reales o no, no lo veo bien si quieren una cuenta consigan el dinero y cómprenla con su esfuerzo, no por rts",Tue Aug 16 04:21:29 +0000 2016,es,N
35,758355129896755200,36907575,@isachi8 gracias!!!!!! Washis estoy feliz y aprovechando todo lo q puedo gracias por los deseos y buena vibra. Un abrazote a la distancia,Wed Jul 27 17:35:27 +0000 2016,es,P
36,758285619214766080,407126009,"No vayan por la Av Brasil está cerrada y no le echen la culpa a PPK, el quiso que se haga en el central Park el desfile",Wed Jul 27 12:59:14 +0000 2016,es,NEU
37,758093202402447361,407126009,"Se suspendió por fuerza mayor mi show en la mina, y ahora qué hago justo el 28 ya se iré al cambio de mando y haré de Ollanta",Wed Jul 27 00:14:38 +0000 2016,es,NONE
38,758751812543324162,42751652,@lagartoblue buen tip muchas gracias,Thu Jul 28 19:51:43 +0000 2016,es,P
39,758547377267445760,2365971720,"Veo que nos extrañan...mi tío nos llamó, mi prima me dedica tuits y mi mamá me manda foto con caras tristes AH PERO CUANDO ESTO ALLÁ...",Thu Jul 28 06:19:22 +0000 2016,es,NEU
40,758499052828839936,357297050,papá a veces compara mi ponderado semestral de 14 o 13 con los 17 u 18 y de mi primos y PAPÁ ESTOY EN UNA UNIVERSIDAD NACIONAL,Thu Jul 28 03:07:21 +0000 2016,es,N
41,765941863094292480,555488452,@GianSesarego son diferentes carreras pues,Wed Aug 17 16:02:25 +0000 2016,es,NONE
42,767125834931003392,3610843036,@ajamaica empezando Python con @platzi emocionada,Sat Aug 20 22:27:06 +0000 2016,es,NONE
43,765974724006543360,200333457,@soleyvelez @CarlosJRubiofm @Fansdelaradio @madshila mañana 2° recordatorio subliminal #OigoFanatica,Wed Aug 17 18:12:59 +0000 2016,es,NONE
44,765660769551806465,547166771,"Toda historia de amor tiene un final feliz, si no eres feliz en este momento debe ser porque no era amor o porque aún no es el final",Tue Aug 16 21:25:27 +0000 2016,es,NONE
45,766806700825333760,1018880336,@JorgeCallirgos q horrible sentimiento ajajaja,Sat Aug 20 01:18:58 +0000 2016,es,NEU
46,767203472466964481,3174532732,#EVDLV @ErnestoJimenex es el hombre perfecto,Sun Aug 21 03:35:36 +0000 2016,es,P
47,761458753447292928,108920061,Nada como el nuevo #InstagramStories,Fri Aug 05 07:08:08 +0000 2016,es,P
48,761946875654184960,2252923388,"Solo tengo que decir estés dónde estés, estés con quién estés, aún te extraño... extraño que me revientes el hígado, oh, pisco amigo mío.",Sat Aug 06 15:27:46 +0000 2016,es,NONE
49,762770154665152512,2165866246,"Y algunos escarchados me falta un rosado, un morado, un celeste, un violeta, un marron, un crema, un griss, y mas ..",Mon Aug 08 21:59:11 +0000 2016,es,NONE
50,762115610390265856,2252923388,Hace un año he egresado como bachiller y estoy a un par de meses de un año de ser licenciado. ¡Y ES SÁBADO! Acá pes redactando.,Sun Aug 07 02:38:15 +0000 2016,es,NONE
51,762474747808493568,225989163,"Salgo con el chinarrin,su flaca y mi mejor amiga a tomar por el centro y en vez de que mi amiga termine picada,yo termino bailando cumbia",Mon Aug 08 02:25:20 +0000 2016,es,NONE
52,761453592389779456,1637649008,Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso,Fri Aug 05 06:47:38 +0000 2016,es,N
53,761442934927613952,105705498,-Amor 1:02 : Acabo de ver a mi hermana con su pretendiente -Camila Díaz 1:03 : uyyy no te exhaltes es normal jaja -Amor 1:04:Casi le pego,Fri Aug 05 06:05:17 +0000 2016,es,NONE
54,761807541554716672,1074608400,Hoy me vi con mi amigo y me dijo que le seguia gustando y con mi mirada el ya sabia q había caído en la friendzone HAHAHAHA sody,Sat Aug 06 06:14:06 +0000 2016,es,NEU
55,761764711637606400,4173492797,Regunion familiar en Huanchaquitoooo #siempreunidoslosquierograciasportodoo,Sat Aug 06 03:23:54 +0000 2016,es,NONE
56,769227370003894272,58940443,"Voy o no voy!!! estresado pero feliz con tu amor,un amor verdadero sincero y no convenido m siento amado x quien soy no x conveniencia",Fri Aug 26 17:37:51 +0000 2016,es,NEU
57,777333316102025217,633166235,"Ni siquiera subi a la montaña mas alta porque ""es muy peligroso"" solo el camino es angosto, oe, yo queria mi foto con la llama",Sun Sep 18 02:27:59 +0000 2016,es,NEU
58,777514447724306433,282366823,Si la ven díganle que se Pudraa por que si la veo yo le voy a gritar lo que la enfada PUTAAAA jajaja buenos mundo días amanecí Feliz,Sun Sep 18 14:27:44 +0000 2016,es,P
59,778819488728821760,798676279,@AlejoAbarca muy underground ya mano,Thu Sep 22 04:53:30 +0000 2016,es,N
60,776953985827762176,1044647474,"Ponerme a pensar en el producto nuevo, el terminar lo de capsaicina, preparar lo que endré en el Poster, y todo lo q debo hacer mañana",Sat Sep 17 01:20:39 +0000 2016,es,NONE
61,778485882647089152,411884666,"Ese momento en el que no puedes dormir y no sabes por qué, pero estás con una sonrisa de oreja a oreja al igual que toda la semana",Wed Sep 21 06:47:52 +0000 2016,es,NEU
62,783736079924940800,2812667117,Si te doy sincero Quisiera salir de mi casa ! En búsqueda de la felicidad ! Y me refiero a buscarte ! Aunque no sepa do de estés,Wed Oct 05 18:30:17 +0000 2016,es,P
63,784244447315918848,177304651,"@metrokosmiko Pero retomas y ya (y bueno, lo que dices, es mi razón para no ir a un gym, por eso prefiero entrenar en casa )",Fri Oct 07 04:10:21 +0000 2016,es,NEU
64,784229178258358272,602247520,@sigridbazan Tu optimismo es admirable,Fri Oct 07 03:09:41 +0000 2016,es,P
65,783905120731922432,2150429741,@ceciliarvl Fue una vil trampa,Thu Oct 06 05:41:59 +0000 2016,es,NONE
66,783113078095380480,168854991,"@ViviRivasPlata dias q m hacen reir con sus ocurrencias con sus reportajes sigan asi, xq lo demas es recontra aburrido!!!!!!!! kisses",Tue Oct 04 01:14:42 +0000 2016,es,P
67,783532540913123328,75698450,"Me está costando creer que mi perro ya es viejito ya no me escucha , se tropieza con todo y ya no me pasa cuando corremos juntos",Wed Oct 05 05:01:29 +0000 2016,es,N
68,783147355524722689,126668800,"@hectorandres8 si, parezco niño que cuando sale a la calle todo quiere, y pues me la paso comiendo (flaco no, en vivo se nota mi panza)",Tue Oct 04 03:30:54 +0000 2016,es,NEU
69,779821928307630080,73289609,"Por rockear como loco ayer , quedé con la garganta mal y la nuca adolorida , a pesar de ello el metal si q me logró desestrezar mucho",Sat Sep 24 23:16:50 +0000 2016,es,NEU
70,780169626944675840,3260491297,@IsabelPalomar espero que te mejores,Sun Sep 25 22:18:28 +0000 2016,es,P
71,780255431130308609,118938637,Buena pela #LaPeorDeMisBodas @maricarmenmarin @gabrielsotoMEX @rickytosso @adolfoaguilarv @DarleneRosas @EmanuelSoriano buen elenco,Mon Sep 26 03:59:25 +0000 2016,es,P
72,780202348731916289,912534385,"Empezó el tercer y último turno que acaba mańana a las 7 am. El ambiente está más caliente que semanás atrás. Bueno, es la primavera!",Mon Sep 26 00:28:30 +0000 2016,es,NEU
73,780859368199823364,256718515,"@rodgonzalezl ayudenme a ganarme ese pasaje a Panamá y cumplir mi sueño d ser mami, ya q según la ex @AlvaroStoll gasta + d S/.7000 la bb",Tue Sep 27 19:59:15 +0000 2016,es,NEU
74,781134036622245888,2540527848,"voy a salir a comprar mayolicas y acabados a habich, veamos q sucede en el camino, la gente buena celulares prendidos porfavor, 3, 2 ,1",Wed Sep 28 14:10:41 +0000 2016,es,NONE
75,780396846564999168,104188301,"People be like ""Rojo terruco! Con el terrorismo no se negocia... a menos que se les venda armas, si se les vende armas todo bien "".",Mon Sep 26 13:21:21 +0000 2016,es,NONE
76,779540583505285120,714677089589452804,Todo sacrificio tiene su recompensa Este mes me toco estar apretada de dinero pero todo sea por mi salud Llegaran tiempos mejores,Sat Sep 24 04:38:52 +0000 2016,es,NEU
77,781868317652946944,773395613513900032,@PatoParodiC espero que te mejores,Fri Sep 30 14:48:27 +0000 2016,es,P
78,782315069787017216,455289348,@discolocontilde oye pero es carbohidrato,Sat Oct 01 20:23:42 +0000 2016,es,NONE
79,782762375866974209,237924993,Un chico vino desde adelante a sentarse cerca de mi sólo a preguntarme la hora... Quizás era el amor de mi vida y yo lo mire feo,Mon Oct 03 02:01:08 +0000 2016,es,N
80,782439869075320832,281763696,"El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.",Sun Oct 02 04:39:36 +0000 2016,es,P
81,782391546570219520,259852928,"Terminé mi Inktober, pero mi hermano no está y no lo podré subir Esperaré que pasen 3 días más para subirlos juntos. Adivinen que dibuje!",Sun Oct 02 01:27:35 +0000 2016,es,NEU
82,782020700227923968,22363271,Fin de la Misión #Lima-limon: Muchas gracias a tod@s por el cariño y por la buena onda!! El tiempo fue corto pero se repetirá visita,Sat Oct 01 00:53:58 +0000 2016,es,P
83,775812999483228160,36119261,@IvanAndres2410 traete vinito y yaaaa,Tue Sep 13 21:46:47 +0000 2016,es,NONE
84,775804907764920320,1413704059,"@Sheo_series creo que si, ella no se acostumbra a la vida pobre de pablo, pero aqui va ser diferente ya q Maia no le importa los lujos",Tue Sep 13 21:14:38 +0000 2016,es,NONE
85,776463875407486976,2347826090,"@Rubiu5 no se si leas esto, pero lo intentaré.Youtuber, escritor, dj y gamer favorito, hoy es mi cumple y sería muy feliz si me saludaras",Thu Sep 15 16:53:08 +0000 2016,es,NONE
86,776104226363699200,200333457,@madshila @soleyvelez @CarlosJRubiofm y ahora sonando @sinbandera #CancionesDeAmorEnFanatica excelente,Wed Sep 14 17:04:01 +0000 2016,es,P
87,776827610227703808,200333457,@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso,Fri Sep 16 16:58:29 +0000 2016,es,P
88,776770664678162432,328310252,#QueFeoTuConsejoOe no funciona tu huevada,Fri Sep 16 13:12:12 +0000 2016,es,N
89,776596915077062656,2860685698,"Mi usb de mierda está malogrado y se me borró TODA MI PUTA INFO de eeggll ensayo de argu, monografia de investiga, los extrañaré",Fri Sep 16 01:41:47 +0000 2016,es,N
90,776660584024662016,183138589,Morí @AlexisDescalzo me dio like #Bombon,Fri Sep 16 05:54:47 +0000 2016,es,P
91,786696242113937408,191687524,@judithpaulsen7 @TRICICLODELPERU estas en lo cierto,Thu Oct 13 22:32:54 +0000 2016,es,NONE
92,788847130324586496,2557491590,@FireDrgShiRoN De nada por haber ayudado y de paso decir la verdad  Eres la/el mejor No se si eres mujer o hombre Sorry por eso ;_;,Wed Oct 19 20:59:46 +0000 2016,es,NONE
93,788424991159095296,2178691009,Siempre recordando buenos momentos #JSG,Tue Oct 18 17:02:20 +0000 2016,es,NONE
94,789324143594446848,2540527848,un saludo pa mi brrother crithian de la cruz q conoci en smp el esta recluido en penal no si de lima o provincia buen tipo el muchacho..,Fri Oct 21 04:35:15 +0000 2016,es,NONE
95,793617212594675712,3315039911,"Extraño Virginia, extraño a Leo, extraño a mis primas, extraño a mi tía extraño salir y ver la nieve y sus atardeceres y los cervatillos",Wed Nov 02 00:54:22 +0000 2016,es,NEU
96,795488898839363584,81204324,"@CarmenLo19 hola Carmen!! Es una aplicación para ver películas y series! Bien completa es, incluso hay de las que están en estreno en HD.",Mon Nov 07 04:51:47 +0000 2016,es,P
97,790360997194190848,714677089589452804,"Siempre me han dicho que la relación que tengo con mi papá es muy bonita, es por que siempre solo nos hemos tenido el uno al otro",Mon Oct 24 01:15:20 +0000 2016,es,P
98,791495146558939136,4863962033,"Yo: ok, ahora voy a estudiar toda la noche para poder repasar bien todos los temas y tener buena nota en la pc Y…",Thu Oct 27 04:22:02 +0000 2016,es,NONE
99,791419964385353728,199111686,El problema sera que como iré sola y tenga que ir a hacer algunas cosas durante el día no se a quien le dejare encargado mi sitio,Wed Oct 26 23:23:18 +0000 2016,es,N
100,791438076623151104,265836738,En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.,Thu Oct 27 00:35:16 +0000 2016,es,N
101,790695801588740098,328568339,"Me sorprende ver cómo mejoras cada día, pero más que nada me llena de felicidad... Tranquilidad Ya iré a verte lo más pronto posible.",Mon Oct 24 23:25:44 +0000 2016,es,P
102,790621955389095936,698391366242594816,Querer alguien que no te quiere es como intentar volar con un ala rota. ..................................,Mon Oct 24 18:32:17 +0000 2016,es,N
103,785604948792750080,871036573,"Haces un update con tu pata de intercambio. Te pregunta, entre otras cosas, por tu vida amorosa. Suena ""brillas"" de León Larregui.",Mon Oct 10 22:16:30 +0000 2016,es,NONE
104,785998110287769600,871036573,@mangoypalta abrazo sororoso nos encontraremos,Wed Oct 12 00:18:47 +0000 2016,es,P
105,786045194911174656,714677089589452804,Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede,Wed Oct 12 03:25:53 +0000 2016,es,NONE
106,786048518930636800,62132148,y ale le dijo otra vez que estaban ocupados pero más calmada y recién lo capto y se fue. Al final nadie se sentó en esos sitios,Wed Oct 12 03:39:05 +0000 2016,es,NONE
107,786072722715578369,871036573,A esta ciudad la siento más propia cuando está la gente que quiero. Ni tenemos 25 y ya nos agarro la ola migratoria de amig,Wed Oct 12 05:15:16 +0000 2016,es,N
108,785686468039577601,440380151,"quiero ver las muñecas de la mafia,pero tengo que terminar mi examen y mañana tengo que hacer mi estúpido vídeo para el parcial y",Tue Oct 11 03:40:25 +0000 2016,es,N
109,785690954082549762,714677089589452804,"No, no soy pilato me refiero a que siempre ando con mis toallas humedad o yo siento que por mis manos la energía positiva entra a mi",Tue Oct 11 03:58:15 +0000 2016,es,NONE
110,786782471534866432,1225569499,Bob Dylan siempre ha sido un gran poeta Siempre lo dije. Siempre lo pensé. Sigo emocionada ¡Los tiempos están cambiando!,Fri Oct 14 04:15:33 +0000 2016,es,P
111,786804920397668353,770853570,Mis buenas intensiones se fueron a la M cuando descubro que no tengo pegamento y el plano no entra en la base  Entrega 9:00 AM,Fri Oct 14 05:44:45 +0000 2016,es,N
112,786813271466651649,714677089589452804,"Cuando estas bien con DIOS el enemigo te pone incapie en el camino, pero yo no tengo miedo por que mi FÉ esta en DIOS.",Fri Oct 14 06:17:56 +0000 2016,es,P
113,786718018223177728,198579667,"Nivel de inglés Sra @chechechacon ? Alto. Traduzca juguete. Toy. Úselo en una oración. Toy triste. Awww, vengache pa' acá",Thu Oct 13 23:59:26 +0000 2016,es,P
114,787053672400195584,714677089589452804,Dios guarda para mi lo mejor por que mi fe en el siempre perdurara por la eternidad. Quien busca encuentra y no se conforma con poco.,Fri Oct 14 22:13:12 +0000 2016,es,P
115,786462801594159104,77049171,"@LylaBliggie jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio",Thu Oct 13 07:05:18 +0000 2016,es,NONE
116,786053094538752000,871036573,No muchas cosas me han hecho tan feliz en estos días como darme cuenta que todo Ape in pink marble de Devendra Banhart está en spotify.,Wed Oct 12 03:57:16 +0000 2016,es,P
117,787142241571577860,714677089589452804,ah ya entiendo por que tanta rabia se entero que su papá quiere que trabaje con el jajaja que culpa tengo de ser una buena opción,Sat Oct 15 04:05:09 +0000 2016,es,NONE
118,787296529191165952,2841584225,"@emarlyworld feliz sabado para ti tbm,a los tiempos entro al twitter y es agradable que a la primera persona que vea, sea a ti !!!",Sat Oct 15 14:18:14 +0000 2016,es,P
119,787154110407581696,67104636,"Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.",Sat Oct 15 04:52:19 +0000 2016,es,N
120,791983719087271936,186911512,Bueno pues ya decidí que iré a Meneo para Halloween y me invitan al día siguiente a 3 master class en el gimnasio a partir de 10 am,Fri Oct 28 12:43:27 +0000 2016,es,NONE
121,792521562255659008,1692716244,"sinceramente nunca me consideré belieber porque no es mi ídolo, pero sí, me encanta como artista y me sé toooodas sus canciones",Sun Oct 30 00:20:39 +0000 2016,es,P
122,793210591770992640,871036573,No sé qué onda con spotify que ya llevo escuchando medio disco de serge y no me sale ninguna publicidad. Cómo engatuzan a l pobres,Mon Oct 31 21:58:36 +0000 2016,es,NEU
123,793197250050682880,27775541,"Mi mejor amigo me quiere revender un cupón para un fds en un Hotel en Chincha. Qué, voy sola o qué? te pasaste de pendejo @Renzo_Ariza",Mon Oct 31 21:05:35 +0000 2016,es,N
124,792417027864555520,772085092168654849,"Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!",Sat Oct 29 17:25:16 +0000 2016,es,P
125,792438431389454338,2810529144,No se por que bueno es bueno poner buena cara cuando estas sufriendo o no puedes con algo mirar al espacio nomas y acordarse de DIOS,Sat Oct 29 18:50:19 +0000 2016,es,NEU
126,792496910280040448,34177707,"@maliux justo vi en Ig que lo tenías y te quería preguntar. Cuando lo hagas, espero el review! Y sí, yo tb tengo varios pendientes",Sat Oct 29 22:42:41 +0000 2016,es,NONE
127,792947445353152513,714677089589452804,"Mi vida cada día esta mejor, para mi gusto pero para molestia de muchos, lastima xq no debería molestarte lo que a otros los hace feliz",Mon Oct 31 04:32:57 +0000 2016,es,NEU
128,791750348478218240,874353925,Hoy vi unas florecitas muy hermosas color lavanda !!! Y no pude recogerlas porque iba en el carro QUE IMPOTENCIA !!!!,Thu Oct 27 21:16:07 +0000 2016,es,N
129,789611974988558337,2282880553,"No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella",Fri Oct 21 23:38:59 +0000 2016,es,N
130,787919571831418880,137932038,"Qué es el amor decían; pues la respuesta está a quien le preguntas. Todos aman, no con la misma intensidad ni las mismas cosas.",Mon Oct 17 07:33:59 +0000 2016,es,NONE
131,787861697360953346,1537879374,"@malditaternura pero hasta ahora se lava la ropa así para q quede blanca eso lo sabemos a los q nos enseñaron a lavar bien, gracias mami",Mon Oct 17 03:44:01 +0000 2016,es,NONE
132,793330444628623360,764956986,"Sanguchitos, cafecito calientito y maraton de peliculitas de #Saw... Yo tambien me llamo Perú. Asi o mas tranqui??? Dulce o Truco???",Tue Nov 01 05:54:52 +0000 2016,es,NONE
133,796223033723723776,81204324,"Hoy mejoré un poquito, para alguien que no hace deporte hace como 1 año, hacer 4K luego de 1 semana de empezar esta bien creo.",Wed Nov 09 05:28:59 +0000 2016,es,P
134,796074815740329988,122183759,"@fioteca Sí, no sé por qué no me caía para nada que Taylor esté con Ryan y el supuesto activismo de Summer. Extrañaba a Marissa.",Tue Nov 08 19:40:01 +0000 2016,es,NONE
135,796131914012889088,604226826,- Todo lo que quiero por navidad eres tú. - Enserio? - La verdad quiero un iPhone 7 Pero como eres gratis que se puede hacer,Tue Nov 08 23:26:54 +0000 2016,es,NONE
136,799326382362947585,212983310,"Uds locas por sun and moon me dieron ganas de jugar, pero hablan de stats y huevadas que ni idea. Yo feliz atrapando y combatiendo nomas",Thu Nov 17 19:00:34 +0000 2016,es,NEU
137,800200980717563905,283634239,"@FChavezCabrera Lo leí y pensé en ti Quisiera ser una hormiguita y trepar por tu balcón para decirte al oído:guapo,bonito y bombón.",Sun Nov 20 04:55:55 +0000 2016,es,P
138,800133387826692096,91882154,Le digo a mi gordo que pensaba irme de rumba y que me cancelaron a última hora. Y me dice que tomará un taxi lo amo!,Sun Nov 20 00:27:20 +0000 2016,es,P
139,798898921984655361,712688077,"Mamá haciendo limpieza  Esto no sirve, esto botalo, etc. Máááá son mis peluches , ya estás grande, acá no hay bebes!",Wed Nov 16 14:42:00 +0000 2016,es,NONE
140,798932693706821636,175524217,@yanac0895 recordando los viejos tiempos,Wed Nov 16 16:56:12 +0000 2016,es,NONE
141,798738236352974848,1461103500,@ContactoRioRoma @YouTube lo mismo opino contactito,Wed Nov 16 04:03:30 +0000 2016,es,NONE
142,798392087205072897,752532420,"A veces tengo ganas de joder y joder por fb, luego recuerdo que ya soy profesional y debo parecer normal, así que se me pasa",Tue Nov 15 05:08:01 +0000 2016,es,NONE
143,799066830656733184,2557491590,@Melapplezz Ven para aca. -te abrazo fuerte- Se que no estoy fisicamente pero si estuviera haria de todo para que dejaras de sentirte mal,Thu Nov 17 01:49:13 +0000 2016,es,P
144,799061464728371200,2557491590,@AnimeMariana jajaa Pos yo igual queria verte cantar!!! :'''v Hubiera estado lindo. Pero pos creo que lo de 50 cosas seria algo genial,Thu Nov 17 01:27:53 +0000 2016,es,P
145,798019190896541697,2205881702,"""Contigo porque me matas y ahora sin ti ya no vivo"" -->Tal cual! Te mereces todo lo que has conseguido y conseguirás @AbrahamMateoMus",Mon Nov 14 04:26:16 +0000 2016,es,N
146,798744444790972416,3350876285,"Por gusto redacté un testamento para que Ale se lo publique a Steven ... Gracias Perú, me dejaste misio y encima Ale no publica nada",Wed Nov 16 04:28:10 +0000 2016,es,N
147,799439171907678208,481395812,"@lghostfive ¿estás bien o estás ahí por alguien más? lo que sea que fuese, espero de todo corazón que no sea nada grave del todo",Fri Nov 18 02:28:46 +0000 2016,es,P
